# t	fit(y)
8.82	31.6191
8.83	31.5652
8.84	31.5114
8.85	31.4576
8.86	31.404
8.87	31.3505
8.88	31.297
8.89	31.2437
8.9	31.1904
8.91	31.1372
8.92	31.0842
8.93	31.0312
8.94	30.9783
8.95	30.9255
8.96	30.8727
8.97	30.8201
8.98	30.7676
8.99	30.7151
9	30.6627
9.01	30.6105
9.02	30.5583
9.03	30.5062
9.04	30.4542
9.05	30.4023
9.06	30.3504
9.07	30.2987
9.08	30.247
9.09	30.1955
9.1	30.144
9.11	30.0926
9.12	30.0413
9.13	29.9901
9.14	29.939
9.15	29.8879
9.16	29.837
9.17	29.7861
9.18	29.7353
9.19	29.6846
9.2	29.634
9.21	29.5835
9.22	29.5331
9.23	29.4827
9.24	29.4325
9.25	29.3823
9.26	29.3322
9.27	29.2822
9.28	29.2323
9.29	29.1824
9.3	29.1327
9.31	29.083
9.32	29.0335
9.33	28.984
9.34	28.9345
9.35	28.8852
9.36	28.836
9.37	28.7868
9.38	28.7377
9.39	28.6887
9.4	28.6398
9.41	28.591
9.42	28.5423
9.43	28.4936
9.44	28.445
9.45	28.3965
9.46	28.3481
9.47	28.2998
9.48	28.2516
9.49	28.2034
9.5	28.1553
9.51	28.1073
9.52	28.0594
9.53	28.0116
9.54	27.9638
9.55	27.9161
9.56	27.8686
9.57	27.821
9.58	27.7736
9.59	27.7263
9.6	27.679
9.61	27.6318
9.62	27.5847
9.63	27.5377
9.64	27.4907
9.65	27.4439
9.66	27.3971
9.67	27.3504
9.68	27.3038
9.69	27.2572
9.7	27.2107
9.71	27.1643
9.72	27.118
9.73	27.0718
9.74	27.0257
9.75	26.9796
9.76	26.9336
9.77	26.8877
9.78	26.8418
9.79	26.7961
9.8	26.7504
9.81	26.7048
9.82	26.6593
9.83	26.6138
9.84	26.5684
9.85	26.5232
9.86	26.4779
9.87	26.4328
9.88	26.3877
9.89	26.3427
9.9	26.2978
9.91	26.253
9.92	26.2083
9.93	26.1636
9.94	26.119
9.95	26.0744
9.96	26.03
9.97	25.9856
9.98	25.9413
9.99	25.8971
10	25.8529
10.01	25.8089
10.02	25.7649
10.03	25.7209
10.04	25.6771
10.05	25.6333
10.06	25.5896
10.07	25.546
10.08	25.5024
10.09	25.459
10.1	25.4156
10.11	25.3722
10.12	25.329
10.13	25.2858
10.14	25.2427
10.15	25.1997
10.16	25.1567
10.17	25.1138
10.18	25.071
10.19	25.0283
10.2	24.9856
10.21	24.943
10.22	24.9005
10.23	24.858
10.24	24.8157
10.25	24.7733
10.26	24.7311
10.27	24.689
10.28	24.6469
10.29	24.6048
10.3	24.5629
10.31	24.521
10.32	24.4792
10.33	24.4375
10.34	24.3958
10.35	24.3542
10.36	24.3127
10.37	24.2713
10.38	24.2299
10.39	24.1886
10.4	24.1474
10.41	24.1062
10.42	24.0651
10.43	24.0241
10.44	23.9831
10.45	23.9422
10.46	23.9014
10.47	23.8607
10.48	23.82
10.49	23.7794
10.5	23.7388
10.51	23.6984
10.52	23.658
10.53	23.6176
10.54	23.5774
10.55	23.5372
10.56	23.4971
10.57	23.457
10.58	23.417
10.59	23.3771
10.6	23.3372
10.61	23.2974
10.62	23.2577
10.63	23.2181
10.64	23.1785
10.65	23.139
10.66	23.0995
10.67	23.0602
10.68	23.0208
10.69	22.9816
10.7	22.9424
10.71	22.9033
10.72	22.8643
10.73	22.8253
10.74	22.7864
10.75	22.7475
10.76	22.7087
10.77	22.67
10.78	22.6314
10.79	22.5928
10.8	22.5543
10.81	22.5158
10.82	22.4775
10.83	22.4391
10.84	22.4009
10.85	22.3627
10.86	22.3246
10.87	22.2865
10.88	22.2485
10.89	22.2106
10.9	22.1727
10.91	22.1349
10.92	22.0972
10.93	22.0595
10.94	22.0219
10.95	21.9844
10.96	21.9469
10.97	21.9095
10.98	21.8721
10.99	21.8348
11	21.7976
11.01	21.7604
11.02	21.7234
11.03	21.6863
11.04	21.6493
11.05	21.6124
11.06	21.5756
11.07	21.5388
11.08	21.5021
11.09	21.4654
11.1	21.4288
11.11	21.3923
11.12	21.3558
11.13	21.3194
11.14	21.2831
11.15	21.2468
11.16	21.2106
11.17	21.1744
11.18	21.1383
11.19	21.1023
11.2	21.0663
11.21	21.0304
11.22	20.9946
11.23	20.9588
11.24	20.923
11.25	20.8874
11.26	20.8518
11.27	20.8162
11.28	20.7807
11.29	20.7453
11.3	20.7099
11.31	20.6746
11.32	20.6394
11.33	20.6042
11.34	20.5691
11.35	20.534
11.36	20.499
11.37	20.464
11.38	20.4292
11.39	20.3943
11.4	20.3596
11.41	20.3249
11.42	20.2902
11.43	20.2556
11.44	20.2211
11.45	20.1866
11.46	20.1522
11.47	20.1178
11.48	20.0835
11.49	20.0493
11.5	20.0151
11.51	19.981
11.52	19.9469
11.53	19.9129
11.54	19.879
11.55	19.8451
11.56	19.8113
11.57	19.7775
11.58	19.7438
11.59	19.7101
11.6	19.6765
11.61	19.643
11.62	19.6095
11.63	19.5761
11.64	19.5427
11.65	19.5094
11.66	19.4761
11.67	19.4429
11.68	19.4098
11.69	19.3767
11.7	19.3436
11.71	19.3107
11.72	19.2777
11.73	19.2449
11.74	19.2121
11.75	19.1793
11.76	19.1466
11.77	19.114
11.78	19.0814
11.79	19.0489
11.8	19.0164
11.81	18.984
11.82	18.9516
11.83	18.9193
11.84	18.887
11.85	18.8548
11.86	18.8227
11.87	18.7906
11.88	18.7586
11.89	18.7266
11.9	18.6947
11.91	18.6628
11.92	18.631
11.93	18.5992
11.94	18.5675
11.95	18.5359
11.96	18.5043
11.97	18.4727
11.98	18.4412
11.99	18.4098
12	18.3784
12.01	18.3471
12.02	18.3158
12.03	18.2846
12.04	18.2534
12.05	18.2223
12.06	18.1912
12.07	18.1602
12.08	18.1292
12.09	18.0983
12.1	18.0675
12.11	18.0367
12.12	18.0059
12.13	17.9752
12.14	17.9446
12.15	17.914
12.16	17.8835
12.17	17.853
12.18	17.8225
12.19	17.7922
12.2	17.7618
12.21	17.7315
12.22	17.7013
12.23	17.6711
12.24	17.641
12.25	17.6109
12.26	17.5809
12.27	17.5509
12.28	17.521
12.29	17.4912
12.3	17.4613
12.31	17.4316
